SQLDATE,Actor1CountryCode,Actor1KnownGroupCode,EVENTS
20080508,IRN,,1
20120601,PSE,,2
20100110,ISR,,2
20090317,BLR,,1
19910519,,,3
20130906,PSE,,1
20130725,USA,,1
20050919,,,3
20001222,SDN,,1
20131030,MDA,,1
20090309,SDN,,1
20100720,TUR,,1
20110727,ESP,,3
19971128,LBN,,1
20070714,PAK,,2
20140208,TUR,,1
20030428,CUB,,2
19921220,,,5
20120217,PSE,,6
20110628,AFG,,1
19980830,,,3
20110316,USA,,1
20080317,DEU,,1
20130620,IRN,,2
20131107,NPL,,1
20120629,PSE,,2
20041124,UKR,,3
20041205,,,1
20121112,PSE,,3
20130904,CAN,,1
19900510,,,3
20020405,ISR,,1
19930129,,,1
19830925,,,1
20120914,IND,,4
20051019,IRQ,,3
19960125,,,4
19970531,,,2
19980119,ZWE,,1
19880221,,,1
19900310,,,3
19960530,IND,,2
20131223,UKR,,1
19831105,,,2
19850726,,,1
19960121,,,6
20140220,THA,,1
20090227,THA,,2
20091009,PSE,,1
19850504,,,3
19790525,,,4
20121124,GRC,,3
20120321,USA,,3
20131113,CUB,,1
20011214,IRN,,1
20040708,PSE,,1
20120513,ESP,,1
20070621,ISR,,1
20110624,PER,,1
20100118,JOR,,1
20100826,RUS,,1
20110721,USA,,1
20140313,YEM,,2
20130330,PSE,,2
20020329,DZA,,1
20011104,,,6
20070424,ARM,,1
20110305,TUN,,1
20110509,LBY,,2
20100514,PSE,,2
20111214,ITA,,1
20120523,PAK,,2
20031123,ITA,,1
20020623,,,5
19841231,,,2
20050711,IRN,,1
20130315,PAK,,1
20111019,USA,,2
20040315,USA,,2
20131124,BHR,,2
20030511,PAK,,1
20121115,PRT,,1
19970802,,,3
19990812,ALB,,2
20130115,RUS,,1
20010826,,,1
20091004,GRC,,2
20110712,USA,,1
19850313,,,1
20120902,USA,,1
20111028,SDN,,1
20140210,TUR,,1
20130808,USA,,4
19820807,,,2
19880511,,,3
20110910,CUB,,2
19980913,POL,,1
20090326,THA,,1
19891015,,,1
20130805,AFR,,2
19990412,,,3
20120524,BHR,,1
20130704,EGY,,4
19940301,,,2
20090402,MRT,,1
20081119,NOR,,2
20070724,CHN,,2
20020909,BLR,,1
20030225,POL,,2
20090726,DEU,,1
20090204,CMR,,1
20120410,EGY,,1
19970219,CHN,,1
19960410,,,3
20120116,CZE,,2
19900813,,,8
20060731,PSE,,2
20090110,GBR,,2
20020426,USA,,2
20131124,EUR,,2
20071114,USA,,1
20130621,EGY,,3
20061216,IRN,,2
19910531,CIV,,2
20110811,SYR,,3
20140317,PSE,,2
20011217,,,3
20050119,,,1
20130518,PSE,,1
19831103,,,2
20030124,PSE,,1
20031031,BLR,,1
19891208,UKR,,1
20150807,DEU,,1
20150716,USA,,1
20150901,AFG,,1
19990615,SGP,,1
20131103,HUN,,1
19930914,,,4
20030618,AZE,,1
20130422,PSE,,1
19940729,,,4
20030710,KOR,,1
20090510,CHN,,2
19930209,,,1
19980329,,,3
20110227,NIC,,1
20120528,DEU,,1
20111028,ISR,,1
20130729,ISR,,1
19901026,,,1
20020404,ZWE,,2
19861211,,,4
20091202,CHE,,1
20111213,IRQ,,2
20110212,AFG,,2
19991023,ALB,,1
19900525,,,1
19790116,,,1
19890529,CHN,,1
20130202,ISR,,2
20130108,ZMB,,1
20110627,ISR,,1
20110727,EGY,,1
20121119,TUN,,1
20131025,ISR,,1
20140616,TUR,,1
20150828,CUB,,1
20150724,CHN,,1
20120714,IRN,,2
20071102,VEN,,1
20120419,PSE,,2
20120108,OMN,,1
20100721,AZE,,1
19851005,,,1
20031119,ZWE,,1
20110817,USA,,4
20000204,ALB,,2
20130919,JOR,,2
20131229,PSE,,1
20061129,JOR,,1
20100907,IDN,,1
19930925,,,3
20091223,DMA,,1
19820920,ISR,,1
20110822,BHR,,1
20120713,JPN,,1
20000929,ISR,,2
20071004,MMR,,1
19790325,,,1
20110512,EGY,,1
20110526,CUB,,1
19810328,,,3
20090503,GRC,,1
20110316,ARM,,1
19800803,IRN,,1
20060123,PAK,,1
20130710,IRL,,1
20120616,CHN,,1
20061202,LBN,,2
20090217,ZWE,,1
19881001,,,1
20121004,PSE,,2
20130723,ARM,,1
20131211,KHM,,1
19970831,BGD,,1
19970122,PAK,,1
19810507,,,2
19970910,,,1
20130814,CHN,,1
20051101,UGA,,1
20010107,BGD,,2
20110521,PSE,,2
20120308,ISR,,1
19821129,,,1
20100425,THA,,1
19831128,DEU,,2
20100818,AFG,,1
19901018,,,1
20130602,ETH,,1
20091231,PSE,,2
20120422,USA,,2
20020615,,,3
20130320,ARM,,1
20130208,BHR,,1
19950811,GBR,,1
20101028,EGY,,1
20090107,PSE,,2
20140329,EGY,,1
20120131,EGY,,1
20031124,BLR,,1
20090501,BLR,,1
20110901,YEM,,1
20140319,EGY,,1
19900223,,,1
20130721,EGY,,3
19811005,,,1
19830928,,,3
20120828,USA,,2
19901223,,,1
19921013,ALB,,1
20111024,PSE,,1
20040127,LBN,,1
20101128,CHN,,1
20130113,FRA,,1
19870523,PSE,,1
20101005,PSE,,1
20050905,HTI,,1
20030814,PSE,,1
20070831,MMR,,3
20090613,AUS,,1
20000601,ZWE,,2
19890927,PAN,,2
20041120,ISR,,1
19860724,,,4
20110227,MAR,,2
20020525,ESP,,1
20130927,BRA,,1
20110716,TUN,,2
19990909,MMR,,1
20100427,PSE,,1
19910809,,,2
19790315,,,2
20100907,LBY,,1
20041215,SAU,,1
20030609,PAK,,1
20110530,ESP,,2
20130120,PSE,,1
20100926,AUS,,1
20030307,CHN,,1
20140312,USA,,1
20110327,GBR,,2
20140414,PSE,,1
20120413,BHR,,2
20071203,SDN,,1
19920323,,,1
20120625,PSE,,2
20110505,BLR,,1
20120221,GRC,,1
20131129,IRN,,1
20031213,IRN,,1
19810328,EST,,3
19890729,SLV,,2
20111010,GRC,,1
20040430,BGD,,1
20040401,CHN,,2
20000317,GBR,,1
20041207,TUR,,2
20070313,RUS,,2
20111014,LKA,,1
20051024,ZWE,,1
20110802,USA,,1
20131002,SYR,,1
20130428,THA,,1
20100825,AFG,,1
20140429,IRN,,1
20110220,EGY,,1
19840521,BGD,,1
19900524,CHN,,1
19930527,,,1
20010430,AZE,,1
20110510,RUS,,1
20110812,SYR,,2
20010516,,,2
20120708,SDN,,1
20120915,MDV,,1
20061106,KGZ,,1
20071017,PHL,,1
20090322,PAK,,1
19871014,,,1
19801007,,,1
20021218,CUB,,1
20131014,ISR,,1
19990527,BGD,,1
19870417,KOR,,1
20131120,EGY,,1
19861031,,,1
19831013,USA,,1
20090204,AFG,,1
20020901,GBR,,1
20131211,ITA,,1
20070523,EGY,,1
19850811,,,1
20050105,BOL,,1
20110314,OMN,,2
20050218,LBN,,2
20080826,ISR,,1
20101027,CHN,,1
20001206,JOR,,1
20131211,AZE,,1
20040927,CUB,,1
20130131,SWZ,,1
19930917,,,1
20080114,IDN,,1
19980422,NZL,,1
19810831,IRN,,1
20120206,DNK,,1
20090909,IRN,,1
20090208,ESP,,1
20071120,AFG,,1
19980808,,,2
19940502,,,1
19870110,DZA,,1
20110617,BGD,,1
20140227,FRA,,1
20121031,COL,,1
19880721,PSE,,1
20060414,PAK,,1
20100101,ISR,,1
20130108,USA,,1
20050317,KOR,,1
20040922,TUR,,1
20130506,MYS,,1
20130628,GBR,,1
20040121,HTI,,1
19990829,,,1
19910702,ISR,,1
19990809,,,1
20110503,PSE,,1
20100708,KAZ,,1
20080215,ZWE,,1
20120926,BEL,,1
20100321,RUS,,1
20050524,UZB,,1
20130827,THA,,1
20130312,EGY,,1
19980818,GIN,,1
20150526,MYS,,1
20131001,BLR,,1
19801130,,,1
20130420,IRQ,,1
20091229,CHN,,1
20110812,PSE,,1
19971014,PSE,,1
19791004,POL,,1
20040409,NPL,,1
19870705,,,1
20090127,MDG,,1
20001008,MAR,,1
20130722,TUR,,1
20160130,,,132
20151106,PSE,,7
20151126,PSE,,1
20160117,JOR,,1
20151220,TUR,,4
20160214,,,139
20150914,USA,,2
20150921,ISR,,4
20141007,,,217
20141106,,,128
20151122,LBN,,1
20151122,ISR,,1
20160225,EGY,,1
20151008,GBR,,1
20151206,JAM,,4
20151222,,,127
20160121,SAU,,1
20151218,MRT,,1
20141024,USA,,2
20150929,PER,,1
20151221,MMR,,2
20160102,ISR,,2
20151112,CZE,,2
20141022,MDV,,1
20160216,NZL,,3
20160216,ISR,,3
20160216,ETH,,1
20160105,COG,,2
20150925,USA,,2
20151119,ISR,,1
20160106,PSE,,3
20140920,,,53
20141127,ISR,,1
20160202,USA,,1
20160125,TUR,,11
20151231,EGY,,1
20151214,VEN,,1
20151029,,AMN,6
20141218,ISR,,1
20151209,IDN,,1
20151213,DEU,,5
20151213,MMR,,1
20141209,PAK,,2
20150115,,,124
20150116,ARM,,3
20151023,CHN,,3
20150123,,,120
20141118,GRC,,9
20151007,USA,,1
20160224,GBR,,1
20141130,EGY,,1
20141014,IRN,,2
20141015,ISR,,6
20141015,USA,,2
20140917,,,83
20140918,,,99
20151215,PSE,,2
20151215,FRA,,1
20160124,ISR,,1
20150926,IRN,,1
20150413,,,170
20150418,,,135
20150404,,,69
20150419,IND,,4
20150307,MMR,,1
20150420,KOR,,1
20150503,CHN,,1
20150223,SYR,,2
20141213,LKA,,1
20141215,USA,,9
20160218,AUS,,1
20151014,IRQ,,1
20151201,SRB,,1
20151127,USA,,4
20141104,,,87
20130924,,,108
20150227,PSE,,4
20141123,LBY,,1
20141124,ISR,,1
20141231,BGD,,1
20160206,PSE,,2
20160206,FRA,,2
20151010,PSE,,8
20150517,USA,,2
20150605,CMR,,2
20150408,PAK,,1
20160123,IND,,3
20160112,SYR,,1
20150427,USA,,9
20141005,,,125
20141005,SYR,,1
20141028,CHN,,1
20150511,ISR,,1
20140511,,,100
20150923,SAU,,2
20150113,JOR,,1
20150206,JOR,,1
20150210,,AMN,1
20150528,BGD,,2
20150331,PSE,,2
20141102,PSE,,3
20141103,PSE,,5
20140525,,,108
20150505,RUS,,1
20150418,IRN,,1
20150309,ISR,,1
20150108,,,79
20131203,,,52
20141203,USA,,8
20150415,IRN,,1
20150318,SEN,,2
20150215,CHN,,1
20150601,USA,,4
20150408,RUS,,1
20140707,KEN,,2
20140829,AUS,,1
20140706,,,105
20140702,,,104
20140319,BHR,,1
20140805,,,61
20140625,PSE,,36
20140602,TUR,,2
20140526,UKR,,3
20140504,ISR,,7
20150605,USA,,1
20151015,SLE,,2
20160113,,,99
20150208,HTI,,2
20140704,ALB,,1
20140524,ISR,,8
20140521,ISR,,3
20140523,TUR,,2
20140731,PSE,,7
20140528,RUS,,1
20140515,ISR,,6
20140814,CAN,,1
20140828,UKR,,3
20140630,ISR,,6
20150222,YEM,,1
20150416,PAK,,1
20150305,SSD,,1
20150421,EGY,,1
20150121,ARM,,1
20150820,ISR,,20
20150626,,,107
20150912,,,81
20150724,,,147
20150728,,,126
20150903,,,146
20150901,,,162
20150814,EGY,,5
20150821,ISR,,6
20150803,ISR,,14
20150329,NGA,,1
20150511,IRN,,3
20140516,ISR,,2
20140905,LBN,,2
20140524,BHR,,2
20140531,TUR,,6
20141016,PSE,,1
20140601,CUB,,4
20141223,KOR,,1
20141224,PSE,,2
20150325,SDN,,1
20150307,ISR,,2
20150822,PSE,,9
20150417,LKA,,2
20141109,HUN,,4
20141110,ISR,,2
20150325,,AMN,2
20140429,UKR,,6
20140817,YEM,,2
20140826,ISR,,3
20140810,ZAF,,1
20140525,RUS,,1
20150717,EGY,,5
20150625,ISR,,1
20150130,RUS,,1
20150627,USA,,1
20150708,BDI,,1
20150724,AGO,,1
20150910,PSE,,4
20150720,PSE,,1
20150703,YEM,,1
20150710,ARM,,1
20150713,PSE,,5
20140116,,,96
20030603,,,23
20091024,,,35
20021008,,,8
20120125,,,214
20100806,,,53
20110503,,,48
20120328,,,122
20100802,,,46
20101005,,,37
19821212,,,7
20130930,DEU,,3
20040429,,,21
20110116,,,73
20080511,CHN,,5
20120505,SYR,,5
20110101,,,68
20091211,,,102
20100527,,,16
20090121,,,41
19990711,WST,NAT,1
20090408,,,102
19980405,,,12
20130717,,,91
20110310,,,181
20120807,,,55
20121112,,,67
20061130,,,17
20110117,,,81
20110214,,,263
20000302,,,12
20060309,,,14
19810528,,,6
20101209,,,48
20031218,,,6
20100729,USA,,7
20140208,ISR,,2
20101125,CHN,,3
20130904,,,106
20060722,PAK,,11
20131206,PSE,,14
20110227,USA,,9
20091109,AFG,TAL,14
19860923,,,3
20110831,,,89
20140126,YEM,,6
20100517,,,26
19961213,,,13
20120919,,,156
20020605,,,6
20001002,ITA,,11
19980821,,,17
20060427,,,8
20031231,,,16
20121102,,,57
19980129,,,9
20120616,RUS,,1
20121126,,,78
20120227,,,88
19990226,,,27
19930324,,,2
20030315,,,22
20130209,,,68
20090818,IRN,,10
20110407,,,90
20131013,USA,,2
20081011,,,26
20121222,,,37
20111121,,,103
19941224,,,1
20030401,,,5
20050704,,,14
20090625,,,46
20120515,,,90
20070223,,,32
19990701,,,17
20100829,,,32
20130404,,,29
20100915,EGY,,1
20110311,,,180
19971215,,,8
20130812,PAK,,2
20130826,,,82
19850526,,,3
20090629,,,39
19831025,USA,,2
20120201,KAZ,,7
20040121,,,9
20061106,,,31
20100812,,,45
20120606,CHN,,5
20130524,,,22
20110208,,,101
20011023,,,6
20030112,,,3
20120415,,,101
20030120,,,17
20110318,,,167
20060919,,,38
20050925,,,7
20060425,,,26
19801122,,,4
20060807,,,20
20110609,,,61
20140719,FRA,,3
20150111,HTI,,1
20150111,USA,,1
20150820,POL,,2
20150721,ARM,,1
20150724,ETH,,1
20150903,CAN,,1
20090618,IRN,,10
20110328,LBN,,1
20130821,,,74
20111031,,,95
19970708,NGA,,2
20110301,USA,,4
20110212,RUS,,4
20111005,MOZ,,1
20100908,SWZ,,9
20091002,DEU,,1
20010218,,,27
19930222,,,3
19910526,,,3
20060227,,,21
20020816,,,11
20041029,,,20
20131219,PAK,,2
20120723,,,77
19990220,,,20
20020202,,,6
20131016,BRA,,4
20040608,,,4
20040609,,,13
20130114,AFG,,1
20081222,,,18
20090207,,,53
20121214,,,50
20080817,,,13
20150830,CUB,,1
20150823,SYR,,1
20140606,PSE,,2
20140701,PAK,,2
20140831,CHN,,2
20140803,POL,,1
20140606,RUS,,1
20140511,USA,,1
20140515,USA,,1
20030527,,,18
19900402,,,8
20110405,,,98
20120913,LBY,,3
20090617,,,71
20080927,,,5
20091215,,,62
20071125,,,73
20121217,,,36
20100125,,,41
20130401,,,28
19990906,,,7
20130225,PSE,,13
19940719,,,6
19980503,,,5
20020427,,,12
19981216,,,10
20081217,,,43
19861116,,,5
20120621,,,81
20060921,,,27
20130107,,,91
20130108,,,63
19910912,,,2
20001026,,,16
19990803,,,8
20100318,,,24
19971116,,,5
20090426,,,22
19920428,,,2
19970125,,,2
20080122,PSE,,13
20101001,KOR,,7
20041207,ZMB,,1
20110301,JOR,,6
19961006,,,8
19851024,,,4
20000123,,,7
20111219,USA,,2
20140201,ISR,,3
20120414,,,55
20000817,,,11
20030102,,,9
20110522,BHR,,5
20100709,CUB,,14
20110124,EGY,,2
19960124,,,4
19871212,BGD,,2
20121124,BHR,,1
20001027,,,13
19940927,,,5
20140401,TUR,,1
20041123,,,15
20090624,,,46
20061216,,,8
20120522,PSE,,3
20040517,,,7
20111011,PSE,,13
20000111,,,16
19990726,,,14
20120805,,,63
20020714,,,9
20120428,EGY,,5
20040304,,,10
20011117,,,10
19870403,,,8
19981002,,,6
20121021,LBN,,7
20090722,,,36
19980309,,,17
20090921,IRN,,6
20121215,,,45
20100220,,,41
20120716,SDN,,3
19970516,,,7
20101228,,,44
20050726,,,9
19990723,,,19
19851109,,,3
20120512,BHR,,9
20080209,,,18
20040318,,,19
20120204,SYR,,15
20061113,,,22
19961214,,,10
20041012,,,11
20060612,,,4
20100510,,,21
20011024,,,7
19880229,,,3
19900103,,,9
20110402,ITA,,3
20080112,,,29
19910122,,,2
20091229,MMR,,16
19920830,,,2
20041123,NGA,,1
20101210,,,69
20070111,MYS,,2
20101212,,,43
19930117,,,8
19941114,,,15
20101216,GRC,,7
20050602,,,8
20040329,,,22
19990915,,,18
19850506,,,9
20120914,YEM,,15
20011024,PAK,,2
20120821,CHN,,3
20040621,SYR,,2
20081223,,,10
20051201,,,6
20040106,,,2
20110508,FRA,,2
20100319,,,17
20120906,PSE,,2
20101012,,,26
20060320,USA,,3
20080801,,,21
19990208,,,7
20040524,,,17
20020413,,,16
19980321,ALB,,2
19940306,,,6
20100716,,,13
20030311,,,9
20130617,PRT,,2
20081214,,,35
19861008,,,3
20080731,,,12
19951205,,,8
20060424,NPL,,1
19981022,,,12
20090720,,,30
20040816,PSE,,10
20030617,,,13
20101031,,,36
19920705,,,2
20100617,ISR,,2
19980117,,,4
19910220,,,2
20091203,LKA,,2
19981020,,,11
20100827,USA,,2
20011005,,,5
20090105,ISR,,13
19920506,,,8
20090925,ISR,,1
20100310,PAK,,2
20120506,RUS,,17
19910128,,,2
19830521,,,3
19960912,,,8
20130406,BGD,,3
20100326,PSE,,1
19790712,,,2
20030829,,,7
20131103,IRN,,9
19850425,,,4
19850517,,,6
19831027,,,2
20030109,,,10
20000318,,,4
20091124,MAR,,5
19900719,,,3
19880828,,,4
20060411,NPL,,1
20030415,,,5
20020118,,,13
20040529,,,6
19910228,,,7
20110526,SYR,,5
19980529,,,6
20121120,SDN,,1
20070619,THA,,2
19990101,,,8
20101221,IRN,,2
19910916,CHN,,2
19880205,,,2
20060908,,,7
20140501,KHM,,3
20140612,HTI,,1
20030528,ZWE,,1
20010511,,,7
20050330,EGY,,1
20130211,EGY,,7
20080522,BEL,,2
19901119,,,2
20130316,SYR,,1
19941221,,,3
20111229,RUS,,3
19880421,,,13
19990215,,,13
20000415,,,23
20110725,KOR,,4
19790808,,,3
20000531,THA,,1
19910418,,,8
19950324,,,4
20091121,JOR,,4
19970826,,,4
19930620,,,2
19920607,,,2
20121028,RUS,,1
19890523,,,5
20000422,CUB,,3
19841202,,,1
19961009,,,6
19980415,,,4
19860223,,,2
20020322,,,11
20120304,GBR,,2
20101108,MAR,,2
20120418,ISR,,4
20120716,PSE,,2
20090106,ISR,,6
19991106,,,5
20120519,USA,,11
20121130,PSE,,8
20131204,TUN,,1
19900908,,,5
20120421,CAN,,4
20110808,MDV,,1
20031228,,,3
20160201,ISR,,3
20090518,MMR,,2
20080301,ARM,,4
20130613,KEN,,1
19921021,,,3
20050713,,,4
20120916,PAK,,4
20110221,KWT,,5
19951226,,,2
20110701,FRA,,1
19840702,,,3
20150303,TZA,,1
20140117,DEU,,3
19900330,,,5
19970809,,,6
20040819,PSE,,6
19830808,,,4
19921115,,,4
20041128,,,11
20130807,EGY,,8
20101215,IRN,,2
19971209,,,5
20000221,,,6
19890101,,,2
20010226,,,7
20061114,,,21
20150812,PSE,,2
20030529,,,14
20011002,,,6
20070930,SGP,,4
20120718,SAU,,2
20070605,RUS,,3
20061125,,,4
19961107,,,6
20110226,MAR,,3
20030105,TUR,,2
20131007,LBY,,3
20040823,,,10
20050318,USA,,4
20060126,,,11
20111010,PSE,,4
19840929,,,3
20041228,,,4
20120520,EGY,,9
20120411,MAR,,4
20110629,GRC,,4
20090205,TUR,,4
20001124,,,4
19890925,,,8
19900304,,,12
20110508,ARM,,1
20061014,,,2
20110823,THA,,1
19980612,,,14
20100503,PSE,,3
19900907,LKA,,2
19970729,,,6
20100321,ISR,,1
19870806,,,1
20010318,,,7
20091206,ISR,,1
20100530,PSE,,1
20110226,ESP,,2
20050825,,,4
20130909,JOR,,4
19871102,,,7
20040827,PSE,,3
19950721,,,3
19820830,,,1
20110717,AUS,,1
20130225,SAU,,1
19970326,ISR,,2
20070126,AZE,,2
20101107,TUN,,1
19880316,PAN,,2
19970719,,,2
19870625,,,5
20091123,ATG,,1
20100618,,,6
20070810,RUS,,1
19960905,,,8
20140201,EGY,,1
20131028,SDN,,1
20121107,GRC,,5
20120329,USA,,3
19870610,,,7
20130609,TUR,,4
20040207,,,8
20100724,,,4
20020106,,,4
19841217,,,4
20080907,AFR,,3
20140110,ARM,,3
19870519,,,2
20120421,USA,,2
19980906,,,3
19950706,PSE,,1
20080310,RUS,,1
20130206,BGD,,2
19981124,COD,,3
19890322,,,8
20100121,DEU,,2
20020702,,,3
19791020,,,1
20131124,UKR,,2
19980219,,,14
20130207,ISR,,2
20030613,SWE,,1
20060731,LBN,,3
20120314,MDG,,1
20120330,ISR,,7
19920227,,,4
20140115,THA,,1
20050620,,,5
19961002,,,5
20020511,,,3
20001201,,,3
20100423,ISR,,1
19900112,,,3
20060104,,,6
20060106,KOR,,1
20091025,PSE,,2
20130926,SDN,,1
20120318,MAR,,2
20071030,,,15
19950424,,,8
20110615,SOM,,2
20080331,IDN,,2
19801230,,,3
20121022,RUS,,1
19880224,,,7
20021208,,,7
19820611,,,4
20131222,EGY,,2
19930628,CHN,,1
20050621,PSE,,1
19990131,,,4
20040505,,,10
20061212,AUS,,1
20070318,FRA,,1
20061121,KOR,,1
19990523,,,6
19990828,PSE,,1
20140421,RUS,,3
19990112,,,5
19891115,,,5
20140308,DEU,,3
20120704,PSE,,2
19841203,,,2
20120503,EGY,,4
20020313,,,6
19840917,,,8
19810411,,,2
20000711,IRN,,3
19900922,DEU,,1
20110316,LBY,,4
20120325,JOR,,2
19970804,,,5
20120908,BHR,,2
19860602,,,4
20031208,CHN,,1
20020513,IRN,,5
20001013,PSE,,5
20120816,AGO,,2
20040525,SAU,,3
19821118,,,4
20010911,,,3
19880429,,,1
19960719,PSE,,3
19990405,,,7
20110626,PSE,,5
20100113,DZA,,1
20130629,BGR,,5
19981106,,,6
20000623,,,12
20110410,RUS,,4
19841006,,,1
20101217,CIV,,4
20060706,,,9
20121023,MMR,,2
20030511,NPL,,2
19800807,GBR,,2
20110222,PAK,,6
19890908,,,9
19891013,,,3
20100316,THA,,4
19970806,,,4
20090623,AFG,TAL,2
20111208,COD,,3
20011229,,,11
20090901,IND,,1
20091208,SDN,,2
20130727,TUN,,5
19810608,,,2
19881212,,,2
19940419,,,6
19920407,,,5
19800921,PHL,,4
20031101,BLR,,1
19970114,,,3
19921124,,,2
19791019,,,5
20120916,TUR,,1
19990224,JOR,,2
19810322,,,4
20140613,LBY,,2
20140725,SYR,,1
20030130,EUR,,2
20021015,,,6
19870730,,,10
20060318,BLR,,1
20020317,,,2
20030309,VEN,,1
19850427,,,1
20051226,,,1
20110308,SYR,,2
20110213,TUN,,1
20020119,,,7
20120305,PSE,,5
20131031,GBR,,1
20051013,,,3
20010401,,,2
19941006,,,4
20110104,IND,,1
20131120,IRL,,1
20140220,ETH,,2
20120326,ITA,,1
19981127,ISR,,4
19920527,,,3
19950605,CHN,,1
20091010,JOR,,1
20130727,NZL,,2
19991024,,,7
20101221,CHN,,4
20090126,CYP,,1
19980426,RUS,,1
20071228,IRN,,3
19990924,,,9
20110521,ALB,,2
20041010,,,5
20001217,,,5
19830722,,,6
20120628,SDN,,1
20130426,ESP,,3
20130128,KWT,,2
20000816,,,2
20090315,HUN,,2
20020207,,,3
20080730,USA,,2
20120426,ISR,,5
20060111,TUR,,1
20111205,GBR,,1
20110417,,AMN,2
19890512,,,1
20110424,SYR,,3
20120713,SYR,,2
20120929,YEM,,3
19801119,,,2
19891116,,,2
19930619,,,5
19800519,,,1
19880923,,,1
20021128,,,4
20110619,GRC,,1
20130618,IRL,,2
19990606,,,2
20051118,PSE,,2
20070531,KAZ,,2
20120103,CYP,,2
20130201,PSE,,1
20031104,,,7
19910918,,,1
19970727,BLR,,4
19830404,,,5
20100831,USA,,1
19850205,,,5
19941118,,,3
20100924,IDN,,1
20010305,,,7
19980723,,,1
20130116,PAK,,1
19830129,,,1
20080505,IND,,1
20110819,NPL,,2
20070723,THA,,2
20120412,BHR,,2
20040721,RUS,,1
20090903,GAB,,4
20140131,BGD,,2
19880310,IRN,,2
19880315,PAN,,2
20090717,IRN,,3
19890929,,,1
20091011,TUN,,2
20011207,,,4
20111014,ISR,,2
20130303,PSE,,3
20000314,,,8
20100311,RUS,,2
20150410,UKR,,1
20091021,KHM,,2
20070515,EGY,,1
19930427,,,2
20120822,PAK,,1
20101206,USA,,2
20120218,USA,,2
19890106,,,1
20150422,PSE,,1
19950317,,,2
20110417,PSE,,8
20130825,ITA,,2
20050423,,,3
20090831,ETH,,1
20130323,PAK,,2
20140422,MYS,,2
20020531,,,1
19990228,,,3
20091117,PSE,,1
20050410,TZA,,1
20090814,USA,,2
20130507,IRN,,1
19980611,IDN,,1
20110129,ALB,,1
20031111,,,7
20140310,RUS,,9
19911209,,,5
20090318,DEU,,1
20070823,MMR,,5
20110307,SYR,,4
20131129,ISR,,5
20090307,SDN,,1
20110701,MYS,,1
20040430,BLR,,1
20110828,GBR,,1
20110519,KEN,,1
20071028,IRN,,2
20131219,VNM,,1
20090204,ISL,,1
20000615,PRK,,2
20130609,IRN,,3
20130505,EGY,,1
20140301,ISR,,1
20120611,KOR,,2
19810708,,,1
20051106,PSE,,3
19990422,JAM,,1
19970406,PSE,,1
20090707,CHN,,6
20131127,UKR,,4
19970929,,,1
20110330,EGY,,2
20121222,USA,,1
19920923,,,3
20111011,EGY,,1
20101010,THA,,1
19940724,,,6
20120524,ESP,,1
20000912,PSE,,8
20121114,USA,,2
20050921,TUR,,2
20050927,TUR,,2
19801110,RUS,,2
19860505,,,1
19990124,PSE,,4
19850120,,,1
19990724,SRB,,2
20130629,PHL,,2
20110122,DZA,,1
19940920,,,5
20131101,NGA,,2
19870302,,,4
20120901,TGO,,2
20140321,DZA,,2
20120610,PSE,,1
19930809,,,7
20100126,BRA,,1
20090827,JOR,,2
19940621,PSE,,2
20080303,ARM,,2
20041212,PSE,,1
20000215,,,11
20120311,PAK,,1
19841225,,,2
19980404,PSE,,2
19860204,,,1
19910221,,,5
20131219,IND,,1
20080710,ZWE,,1
20121022,LBY,,4
19860521,,,1
20130213,KOR,,1
19970831,ALB,,4
20040222,,,2
19980124,CHN,,1
20070927,MYS,,2
19870802,,,3
20110704,BLR,,2
19840302,,,3
20000106,BLR,,1
19930201,,,1
20130618,EGY,,4
20090714,IRN,,2
19980225,,,4
20100729,CUB,,7
20120630,EGY,,2
20111229,SYR,,3
20010414,MYS,,1
19970316,,,1
19990608,,,2
19970124,,,4
20111101,UGA,,2
19881018,,,7
20101123,KOR,,1
19940410,,,6
19820121,,,2
20120520,SYR,,1
20100210,IRN,,7
20080525,EGY,,1
19960228,KOR,,2
20130720,AUS,,2
20090528,USA,,3
19960116,,,4
20110218,LBY,,1
19971206,TUR,,1
20100809,ISR,,1
19910627,,,1
20040801,,,5
20121015,GBR,,2
20090916,KGZ,,1
20111109,USA,,4
20101215,CUB,,3
20070509,FRA,,2
19970325,ISR,,1
20030312,GBR,,1
20100218,CUB,,1
19790404,,,3
20080327,BLR,,2
20090520,IND,,1
20120104,AFG,,1
20110117,TUN,,2
19801214,,,2
19950629,,,3
20100317,KGZ,,1
19910401,,,4
20100714,PSE,,1
19930926,,,1
20070815,RUS,,2
19830729,,,2
19950223,,,2
20131129,PSE,,3
19910527,,,3
20120206,GRC,,2
20001009,SDN,,2
20110609,LKA,,1
20020916,KEN,,1
20101019,JPN,,2
20080528,AZE,,1
19880925,,,1
19880503,,,1
19860319,,,1
19931023,,,3
20131201,EUR,,1
20130812,PSE,,1
20111201,BGD,,1
20060917,SDN,,1
20110219,SAU,,2
19891118,,,3
20120624,GBR,,1
20120714,RUS,,1
19990909,GBR,,1
20131106,PSE,,2
19900522,,,2
20120922,USA,,3
19831113,,,2
20130531,RUS,,1
19891008,PAN,,1
19960518,,,1
20080506,RUS,,1
20110712,ESP,,1
20120131,SYR,,4
